3151989,NO,02,0238,60.15,11.05,,Akershus,Nannestad,,Holter,Holter,,0,"2035,2034"
3152786,NO,14,1445,61.84044,6.00603,,Sogn og Fjordane,Gloppen,,Hestenesøyra,Hestenesøyra,"Hestenaes,Hestenes,Hestenesoyra,Hestenesøyra,Hestenæs,Hestnesora,Hestnesoyra,Hestnesöra,Hestnesøyra",0,6828
3162261,NO,04,0418,60.37887,11.69158,,Hedmark,Nord-Odal,,Austvatn,Austvatn,,0,2134
9536139,NO,50,5037,63.70066,11.03838,,Trøndelag,Levanger,,Ekne,Ekne,Ekne,0,7624
3138800,NO,11,1160,59.50273,5.58687,,Rogaland,Vindafjord,,Skjold,Skjold,Skjold,600,5574
3159337,NO,14,1411,60.93326,5.13554,,Sogn og Fjordane,Gulen,,Dalsøyra,Dalsøyra,"Dalsora,Dalsoyra,Dalsöra,Dalsøyra",0,5960
3134545,NO,11,1124,58.84146,5.59774,,Rogaland,Sola,,Tjelta,Tjelta,"Stenebyen,Tjelta,Tjelte",0,4054
3144697,NO,11,1134,59.64649,6.79976,,Rogaland,Suldal,,Nesflaten,Nesflaten,Nesflaten,0,4244
3156942,NO,11,1129,59.01667,6.43333,,Rogaland,Forsand,,Fløyrli,Fløyrli,"Florli,Florlid,Floyrli,Floyrlid,Flörlid,Flöyrlid,Flørli,Fløyrli",0,4128
3157679,NO,09,0904,58.3782,8.67601,,Aust-Agder,Grimstad,,Fevik,Fevik,"Fevig,Fevik",4989,"4870,4889"
3159007,NO,08,0817,59.09773,9.05867,,Telemark,Drangedal,,Drangedal,Drangedal,"Drangedal,Prestestranda,Preststranda,ZVD",0,"3750,3795"
3161901,NO,12,1244,60.00807,5.20056,,Hordaland,Austevoll,,Bekkjarvik,Bekkjarvik,Bekkjarvik,367,"5399,5397"
780643,NO,20,2030,69.66745,29.98722,,Finnmark,Sør-Varanger,,Bjørnevatn,Bjørnevatn,"Bjornevand,Bjornevatn,Bjornvandet,Björnevand,Björnvandet,Bjørnevatn,Kruuvakylae,Kruuvakylä",2392,"9910,9914"
9537097,NO,15,1514,62.25784,5.58432,,Møre og Romsdal,Sande (M.R.),,Gjerdsvika,Gjerdsvika,Gjerdsvika,0,6083
3137210,NO,19,1936,69.95862,19.68529,,Troms,Karlsøy,,Stakkvik,Stakkvik,"Stakkvik,Stakvik,Stokvik",0,9132
3148138,NO,01,0136,59.33196,10.66687,,Østfold,Rygge,,Larkollen,Larkollen,"Larkollen,Laurkollen",1373,1560
777572,NO,19,1942,69.7859,20.95049,,Troms,Nordreisa,,Sørkjosen,Sørkjosen,"Raessikaeinen,Rässikäinen,SOJ,Sorkjosen,Sørkjosen",0,9152
778571,NO,20,2030,69.69586,29.37713,,Finnmark,Sør-Varanger,,Neiden,Neiden,"Neiden,Nejden,Нейден",0,9930
3152624,NO,50,5013,63.63333,8.73333,,Trøndelag,Hitra,,Hitra,Hitra,Hitra,0,"7240,7239"
3154639,NO,19,1928,69.36304,17.05284,,Troms,Torsken,,Gryllefjord,Gryllefjord,,439,"9379,9380"
3158312,NO,18,1805,68.25647,17.40254,,Nordland,Narvik,,Elvegård,Elvegård,"Elvegard,Elvegård",0,8523
3158978,NO,04,0434,61.89012,12.02901,,Hedmark,Engerdal,,Drevsjø,Drevsjø,"Drevsjo,Drevsjø",0,2443
3159232,NO,01,0136,59.40689,10.69651,,Østfold,Rygge,,Dilling,Dilling,,0,1570
778362,NO,20,2014,70.23936,22.3507,,Finnmark,Loppa,,Øksfjord,Øksfjord,"Aksovuotna,Aksuvuodna,Akšuvuodna,Oksfjord,Ákšovuotna,Øksfjord",515,"9551,9550"
9404016,NO,02,0213,59.68133,10.88359,,Akershus,Ski,,Kråkstad,Kråkstad,"Krakstad,Kråkstad",0,1408
3152702,NO,15,1534,62.60381,6.33379,,Møre og Romsdal,Haram,,Hildre,Hildre,,0,6272
3141433,NO,04,0417,60.73715,11.29146,,Hedmark,Stange,,Romedal,Romedal,Romedal,343,2334
3147097,NO,14,1449,61.87151,6.8459,,Sogn og Fjordane,Stryn,,Loen,Loen,"Loen,Loen i Nordfjord",0,6789
3150915,NO,02,0219,59.91667,10.61667,,Akershus,Bærum,,Jar,Jar,Jar,0,1358
3151212,NO,15,1528,62.38631,6.55094,,Møre og Romsdal,Sykkylven,,Ikornnes,Ikornnes,"Ekornnes,Ekornue,Ikornnes",737,6222
3162015,NO,14,1441,61.99906,5.28583,,Sogn og Fjordane,Selje,,Barmen,Barmen Ytre,,0,6715
3163146,NO,18,1871,69.31428,16.11939,,Nordland,Andøy,,Andenes,Andenes,"ANX,Andenes,an de nei si,andyns,Анденес,اندینس,安德內斯",2766,"8480,8483"
3132717,NO,11,1134,59.5469,6.36255,,Rogaland,Suldal,,Vanvik,Vanvik,"Vannvik,Vanvik,Vanvik i Ryfylke",0,4209
3143988,NO,18,1838,67.11667,14.3,,Nordland,Gildeskål,,Nygårdsjøen,Nygårdsjøen,"Nygaardsjoen,Nygaardsjöen,Nygardsjoen,Nygårdsjøen",0,8120
3150812,NO,04,0427,60.80791,11.70115,,Hedmark,Elverum,,Jømna,Jømna,,0,2416
3152989,NO,06,0618,60.86293,8.55337,,Buskerud,Hemsedal,,Hemsedal,Hemsedal,"Khemsedal',Хемседаль",1876,"3560,3561"
3241022,NO,12,1201,60.37861,5.19833,,Hordaland,Bergen,,Godvik,Godvik,Godvik,0,5179
7626380,NO,50,5029,63.32672,10.0692,,Trøndelag,Skaun,,Børsa,Børsa,,0,"7358,7353"
3139838,NO,18,1835,66.58773,12.24113,,Nordland,Træna,,Selvær,Selvær,"Selvaer,Selvær",0,8742
3145413,NO,12,1201,60.46985,5.27504,,Hordaland,Bergen,,Morvik,Morvik,Morviken,0,"5124,5122"
9404478,NO,02,0217,59.79672,10.81356,,Akershus,Oppegård,,Sofiemyr,Sofiemyr,Sofiemyr,0,"1412,1417"
11747890,NO,18,1852,68.42725,16.3377,,Nordland,Tjeldsund,,Myklebostad,Myklebostad,,0,9443
3132428,NO,15,1534,62.55826,6.61708,,Møre og Romsdal,Haram,,Vatne,Vatne,Vatne,1609,"6265,6283"
3141179,NO,18,1845,67.47772,15.4618,,Nordland,Sørfold,,Røsvik,Røsvik,"Rosvik,Røsvik",223,8220
3146962,NO,18,1866,68.51667,15.26667,,Nordland,Hadsel,,Lonkan,Lonkan,,0,8447
3152990,NO,50,5012,63.50049,9.16345,,Trøndelag,Snillfjord,,Hemnskjela,Hemnskjela,"Hemnskjel,Hemnskjela,Hevnskjel",0,7256
3155113,NO,01,0105,59.26598,11.03497,,Østfold,Sarpsborg,,Greåker,Greåker,"Greaaker,Greaker,Greåker",0,"1719,1720,1718"
3159125,NO,09,0929,58.71229,8.34369,,Aust-Agder,Åmli,,Dølemo,Dølemo,"Dolemo,Dølemo",0,4869
7626389,NO,50,5048,64.6591,11.26535,,Trøndelag,Fosnes,,Jøa,Jøa,,0,7856
10170106,NO,05,0542,60.8691,9.21386,,Oppland,Nord-Aurdal,,Tisleidalen,Tisleidalen,,0,2923
3133438,NO,11,1112,58.53333,6.36667,,Rogaland,Lund,,Ualand,Ualand,,0,4463
3137405,NO,18,1870,68.69569,15.40498,,Nordland,Sortland,,Sortland,Sortland,"Kommun Sortland,Sortlan,Sortland,Sortlands kommun,Sortlann,Suorta,sortalenda,sorutoran,su te lan,Сортлан,Сортланд,Сортланн,সোর্টলেন্ড,ソルトラン,苏特兰",4620,"8400,8403,8415,8402,8406,8407,8416,8404,8401,8405"
3137405,NO,18,1868,68.69569,15.40498,,Nordland,Øksnes,,Sortland,Sortland,"Kommun Sortland,Sortlan,Sortland,Sortlands kommun,Sortlann,Suorta,sortalenda,sorutoran,su te lan,Сортлан,Сортланд,Сортланн,সোর্টলেন্ড,ソルトラン,苏特兰",4620,8408
3137701,NO,18,1812,65.31667,12.16667,,Nordland,Sømna,,Sømna,Sømna,"Somna,Sømna",0,"8922,8920,8921"
3140636,NO,06,0628,59.68129,10.52749,,Buskerud,Hurum,,Sætre,Sætre,"Saetre,Saetre i Hurum,Setre,Sætre,Sætre i Hurum",3009,"3475,3476"
3144155,NO,12,1243,60.16667,5.35,,Hordaland,Os (Hordaland),,Nordstrøno,Nordstrøno,,0,5218
3148518,NO,12,1201,60.38672,5.29799,,Hordaland,Bergen,,Laksevåg,Laksevåg,"Laksevag,Laksevåg,laksywag,لاکسیواگ",0,"5160,5165,5162,5164,5163,5161"
3149095,NO,50,5028,63.23141,10.28178,,Trøndelag,Melhus,,Kvål,Kvål,"Kvaal,Kval,Kvål",495,7228
3149318,NO,10,1001,58.14671,7.9956,,Vest-Agder,Kristiansand,,Kristiansand S,Kristiansand,"Christiansand,KRS,Krisjansanna,Krisjānsanna,Kristiansand,Kristiansand Sor,Kristiansand Sør,Kristiansann,Kryscijansan,ke li si di an sang,Кристиансанд,Кристиансанн,Крысціянсан,כריסטיאנסנד,克里斯蒂安桑",63814,"4634,4637,4639,4664,4696,4673,4612,4620,4631,4698,4626,4694,4614,4688,4611,4659,4687,4670,4638,4632,4662,4604,4693,4666,4697,4675,4606,4633,4621,4635,4663,4629,4695,4615,4689,4622,4661,4618,4678,4665,4672,4636,4691,4610,4676,4608,4617,4616,4623"
3157982,NO,09,0937,58.58569,7.80363,,Aust-Agder,Evje Og Hornnes,,Evje,Evje,Evje,0,"4735,4733,4734"
