788819,MK,,,41.26861,20.59611,,,,,Labunista,Labunista,"Labunishta,Labunista,Labuniste,Labunište,Лабуништа",8805,6336
786565,MK,,,41.63833,22.46472,,,,,Radovis,Radovis,"Radovis,Radovish,Radoviste,Radovište,Rodovis,Rodoviš,Радовиш",24984,2420
788345,MK,,,41.11861,21.60944,,,,,Makovo,Makovo,"Makovo,Manovo,Masovo,Маково",319,7213
787858,MK,,,41.375,22.83861,,,,,Mokrievo,Mokrievo,"Makrijevo,Mokrievo,Mokrijevo,Мокриево",0,2435
792592,MK,,,40.97892,21.3658,,,,,Bistrica,Bistrica,"Bistrica,Feistritz,Бистрица",4798,7221
787475,MK,,,41.2325,20.60722,,,,,Oktisi,Oktisi,"Oktisi,Октиси",2692,6339
789989,MK,,,41.20639,21.35889,,,,,Ivanjevci,Ivanjevci,"Ivanevci,Ivanjevci,Ивањевци",970,7245
785825,MK,,,41.56556,20.60944,,,,,Skudrinje,Skudrinje,"Skidrinja,Skuadrinje,Skudrine,Skudrinje,Skudruye,Скудриње",0,1257
787487,MK,,,41.11722,20.80194,,,,,Ohrid,Ohrid,"Akhris,Gorad Okhryd,OHD,Ochrid,Ochrida,Ochridas,Ochryda,Ocrida,Ohri,Ohrid,Ohrida,Okhri,Okhrid,Okhridu,Oxrid,ao he li de,awhryd,awkhryd,ofurido,oheulideu,ohridi,xo kh rid,Οχρίδα,Горад Охрыд,Охрид,Охрїдъ,Օխրիդ,אוחריד,آکریڈا,أوخريد,اوهرید,โอครีด,ოჰრიდი,オフリド,奥赫里德,오흐리드",54908,"6000,6322"
791361,MK,,,41.42833,22.09556,,,,,Dolni Disan,Dolni Disan,"Dolni Disan,Долни Дисан",0,1443
786735,MK,,,41.34514,21.55504,,,,,Prilep,Prilep,"Perlepe,Perlepes,Perlepé,Pirlepe,Prilep,Prilepa,Prilepas,pirlepe,Прилеп",73814,7500
787716,MK,,,41.48456,22.09056,,,,,Negotino-Gostivarsko,Negotino,"Negotin,Negotin Vardarski,Negotina,Negotinas,Negotino,negotino,nei ge di nuo,ngwtynw,Неготино,نگوتینو,ნეგოტინო,內戈蒂諾,네고티노",19515,1235
787716,MK,,,41.48456,22.09056,,,,,Negotino,Negotino,"Negotin,Negotin Vardarski,Negotina,Negotinas,Negotino,negotino,nei ge di nuo,ngwtynw,Неготино,نگوتینو,ნეგოტინო,內戈蒂諾,네고티노",19515,1440
788311,MK,,,41.9962,20.95509,,,,,Mala Recica,Mala Rečica,"Mala Rechica,Mala Recica,Mala Rečica,Recice e Vogel,Мала Речица",4,1201
792523,MK,,,41.20306,22.57556,,,,,Bogdanci,Bogdanci,"Bogdanci,Богданци",8636,1484
785639,MK,,,41.70586,20.95859,,,,,Srbinovo,Srbinovo,"Srbinovo,Србиново",3629,1239
789215,MK,,,41.50167,21.40694,,,,,Kostinci,Kostinci,"Kostinci,Костинци",198,7505
792055,MK,,,41.05656,21.17884,,,,,Capari,Capari,"Capari,Цапари",1311,7313
786171,MK,,,41.68728,22.80849,,,,,Rusinovo,Rusinovo,"Rusinovo,Русиново",2173,2315
789985,MK,,,41.84889,21.82028,,,,,Ivankovci,Ivankovci,"Ivankovac,Ivankovci,Ivanlije,Иванковци",1009,1407
785058,MK,,,41.71556,21.77556,,,,,Veles,Veles,"Koprulu,Köprülü,Titov Veles,Veles,Velesa,Velesas,Velesi,Velessa,Velesu,Vélès,Weles,Wełes,belleseu,fylys,velesi,vu~eresu,wei lai si,wls,Βελεσά,Велес,Вєлєсъ,Վելես,ולס,فيليس,ولس,ველესი,ヴェレス,韋萊斯,벨레스",57873,1400
790866,MK,,,41.46472,21.09278,,,,,Dvorci,Dvorci,"Dvorci,Дворци",66,6539
785113,MK,,,42.07666,21.0531,,,,,Tearce,Tearce,"Tearce,Теарце",23096,1224
788099,MK,,,41.70224,20.75723,,,,,Mavrovi Anovi,Mavrovi Anovi,"Han Mavrovo,Mavrov Han,Mavrovi Anovi,Mavrovi Hanovi,Маврови Анови",914,1256
792179,MK,,,41.76333,22.77492,,,,,Budinarci,Budinarci,"Budinarci,Будинарци",0,2332
793121,MK,,,41.81169,21.99379,,,,,Amzabegovo,Amzabegovo,"Amzabegovo,Stepovac,Амзабегово",579,2227
796057,MK,,,41.88806,22.38139,,,,,Gorni Podlog,Gorni Podlog,"Dolni Podlog,Gorni Podlog,Podlog,Горни Подлог",0,2307
787772,MK,,,41.41537,22.72589,,,,,Murtino,Murtino,"Murtino,Муртино",2202,2432
790295,MK,,,41.79601,20.90819,,,,,Gostivar,Gostivar,"Gostivar,Gostivar',Gostivara,Gostivaras,Gostivari,Gostiwar,Gosztivar,Kostovon,Nkostivar,ge si di wa er,ghwstyfar,goseutibaleu,gosutivu~aru,gshtyfar,gwstybr,Γκόστιβαρ,Гостивар,Гостивар҄ь,Գոստիվար,גוסטיבר,غوستيفار,گشتیفار,გოსტივარი,ゴスティヴァル,戈斯蒂瓦尔,고스티바르",50974,1230
784700,MK,,,41.47408,22.64301,,,,,Vasilevo,Vasilevo,"Vasilevo,Василево",12382,2411
790608,MK,,,41.34306,21.44028,,,,,Golemo Konjari,Golemo Konjari,"Golemo Kojnari,Golemo Konari,Golemo Konjari,Големо Коњари",906,7509
783845,MK,,,41.98861,22.23611,,,,,Zletovo,Zletovo,"Zletovo,Злетово",3340,2212
784205,MK,,,42.14333,21.11694,,,,,Vratnica,Vratnica,"Vratnica,Vratnice,Vratnicë,Вратница",3678,1225
786239,MK,,,41.51671,21.94585,,,,,Rosoman,Rosoman,"Rasoman,Rosoman,Rosomani,rosomani,Росоман,როსომანი",4106,1422
789822,MK,,,42.07238,21.12367,,,,,Jegunovce,Jegunovce,"Jegunovce,Јегуновце",7313,1215
