3855430,AR,P,,-23.86821,-60.87485,,Formosa,,,FORTIN PILCOMAYO,Fortín Pilcomayo,"Fortin Nuevo Pilcomayo,Fortin Pilcomayo,Fortín Nuevo Pilcomayo,Fortín Pilcomayo",0,3630
3855430,AR,P,,-23.86821,-60.87485,,Formosa,,,NUEVO PILCOMAYO,Fortín Pilcomayo,"Fortin Nuevo Pilcomayo,Fortin Pilcomayo,Fortín Nuevo Pilcomayo,Fortín Pilcomayo",0,3630
3858392,AR,P,,-23.18333,-62.3,,Formosa,,,EL CHORRO,El Chorro,,0,3636
3859969,AR,X,,-31.71667,-64.1,,Cordoba,,,COSME,Cosme,"Cosme,Cosme Norte,San Cosme",0,5101
3865734,AR,F,,-28.80663,-66.94367,,La Rioja,,,ANILLACO,Anillaco,Anillaco,0,5301
11151166,AR,B,,-34.54948,-58.53884,,Buenos Aires,,,BARRIO SAN IGNACIO DE LOYOLA,Villa Marqués de Aguado,"Villa Marques de Aguado,Villa Marqués de Aguado",0,1651
3435320,AR,E,,-32.3,-58.31667,,Entre Rios,,,COLONIA HUGHES,Colonia Hughes,,0,3281
3435968,AR,P,,-25.4487,-57.58278,,Formosa,,,COLONIA BOUVIER,Bouvier,"Bouvier,Colonia Bouvier",0,3611
3839927,AR,U,,-42.76591,-63.63731,,Chubut,,,PUNTA DELGADA,Punta Delgada,Punta Delgada,0,9121
3840020,AR,Y,,-22.36456,-65.59843,,Jujuy,,,PULPERA,Pulpera,,0,4644
3840044,AR,X,,-30.21667,-63.56667,,Cordoba,,,PUESTO DE LUNA,Puesto Luna,,0,5233
3842814,AR,X,,-31.16098,-63.95651,,Cordoba,,,NUÑEZ DEL PRADO,Núñez del Prado,"Nunez de Prado,Nunez del Prado,Núñez de Prado,Núñez del Prado",0,5131
3844899,AR,X,,-32.6978,-62.10672,,Cordoba,,,MARCOS JUAREZ,Marcos Juárez,"Marcos Juarez,Marcos Juárez",24226,2580
3845431,AR,L,,-36.20347,-65.10084,,La Pampa,,,LUAN TORO,Luan Toro,Luan Toro,0,6317
