10636630,UY,08,,-33.7259,-54.62369,,Lavalleja,,,Las Achiras,Las Achiras,Las Achiras,0,30000
10642894,UY,08,,-34.3144,-55.47712,,Lavalleja,,,Villa Del Rosario,Villa del Rosario,Villa del Rosario,0,30000
3441025,UY,18,,-31.81667,-55.91667,,Tacuarembo,,,Rincon De La Bolsa,Poblado Rincón de la Bolsa,"Poblado Rincon de la Bolsa,Poblado Rincón de la Bolsa,Rincon de la Bolsa,Rincón de la Bolsa",0,45000
3442049,UY,02,,-34.76464,-55.73789,,Canelones,,,Las Toscas,Las Toscas,"Balneario Las Toscas,Las Toscas",0,15200
3443529,UY,04,,-34.07647,-58.13294,,Colonia,,,Buena Hora,Buena Hora,"Buena Hora,Buenahora",0,70100
3443927,UY,14,,-34.27448,-53.78206,,Rocha,,,Aguas Dulces,Aguas Dulces,"Agua Dulce,Aguas Dulces,Balneario Agua Dulce",0,27200
10861465,UY,02,,-34.77098,-55.64065,,Canelones,,,Bello Horizonte,Bello Horizonte,Bello Horizonte,0,15300
10944737,UY,15,,-31.13925,-57.5206,,Salto,,,Cerrilladas De Saucedo,Cerrilladas de Saucedo,Cerrilladas de Saucedo,0,50000
3442032,UY,15,,-31.49901,-57.52548,,Salto,,,Laureles,Laureles,"Bella Aurora,Laureles",0,50000
3442105,UY,14,,-34.66268,-54.16452,,Rocha,,,Puerto La Paloma,La Paloma,"La Paloma,Puerto de la Paloma",3230,27400
3442139,UY,04,,-34.32877,-57.7228,,Colonia,,,La Estanzuela,La Estanzuela,"Estanzuela,La Estanzuela",0,70000
3441476,UY,12,,-32.97974,-58.05858,,Rio Negro,,,Nuevo Berlin,Nuevo Berlín,"Nuevo Berlin,Nuevo Berlín",2461,65000
7914030,UY,10,,-34.89121,-56.09943,,Montevideo,,,Malvin,Malvin,,0,11400
3442983,UY,05,,-33.18333,-55.7,,Durazno,,,Rossell Y Rius,Colonia Rossell y Rius,"Colonia Rossell y Rius,Rossell y Rius",0,98000
10943738,UY,17,,-33.83364,-57.79957,,Soriano,,,Lares,Lares,Lares,0,70100
3440532,UY,15,,-30.9875,-56.21537,,Salto,,,Sarandi De Arapey,Sarandí del Arapey,"Sarandi,Sarandi del Arapey,Sarandí,Sarandí del Arapey",0,50000
3440569,UY,02,,-34.78931,-55.53652,,Canelones,,,Santa Lucia Del Este,Santa Lucía del Este,"Balneario Santa Lucia,Balneario Santa Lucía,Santa Lucia,Santa Lucia del Este,Santa Lucía,Santa Lucía del Este",0,15400
3441269,UY,13,,-31.25,-55.33333,,Rivera,,,Paso Del Tapado,Paso del Tapado,,0,40000
3441269,UY,15,,-31.25,-55.33333,,Salto,,,Paso Del Tapado,Paso del Tapado,,0,50000
3441950,UY,18,,-32.25,-55.75,,Tacuarembo,,,Los Furtados,Los Furtados,,0,45000
3442685,UY,11,,-32.0,-57.3,,Paysandu,,,El Tarugo,El Tarugo,"El Tarugo,Tarugo",0,60000
3480822,UY,02,,-34.87722,-56.02972,,Canelones,,,Barra De Carrasco,Barra de Carrasco,Barra de Carrasco,4824,15000
3443133,UY,07,,-34.24132,-55.91673,,Florida,,,Costas De Chamizo,Chamizo,Chamizo,0,96100
3443133,UY,07,,-34.24132,-55.91673,,Florida,,,Chamizo,Chamizo,Chamizo,0,96100
3443133,UY,07,,-34.24132,-55.91673,,Florida,,,Chamizo Chico,Chamizo,Chamizo,0,96100
10642737,UY,08,,-34.34417,-55.28203,,Lavalleja,,,Higueritas,Higueritas,Higueritas,0,30000
10862647,UY,12,,-32.73246,-56.94853,,Rio Negro,,,El Progreso,El Progreso,El Progreso,0,45100
3441082,UY,01,,-30.51582,-56.42298,,Artigas,,,Pintado Grande,Pintado Grande,Pintado Grande,0,55000
3441259,UY,12,,-32.63347,-56.73475,,Rio Negro,,,Paso De Soca,Paso de Soca,"Paso Soca,Paso de Soca",0,45100
3443731,UY,08,,-33.6102,-54.32994,,Lavalleja,,,19 De Junio,Diecinueve de Junio,"19 de Junio,Averias,Averías,Diecinueve de Junio",0,30300
10097999,UY,10,,-34.89142,-56.18889,,Montevideo,,,Aguada,Aguada,,0,11800
10943661,UY,04,,-33.97852,-57.17936,,Colonia,,,Puntas Del Rosario,Puntas del Rosario,Puntas del Rosario,0,70200
3439831,UY,01,,-30.4287,-57.43609,,Artigas,,,Tomas Gomensoro,Tomás Gomensoro,"Tomas Gomensoro,Tomás Gomensoro",2872,55100
3441017,UY,18,,-31.85155,-55.92538,,Tacuarembo,,,Sauce De Tranqueras,Sauce de Tranqueras,"Poblado Sause de Tranqueras,Sauce Tranqueras,Sauce de Tranqueras",0,45000
3441484,UY,09,,-34.71805,-55.2623,,Maldonado,,,Nueva Carrara,Nueva Carrara,,0,20300
10943757,UY,04,,-34.05863,-58.19202,,Colonia,,,Juan Gonzalez,Juan González,"Juan Gonzalez,Juan González",0,70100
3440397,UY,05,,-32.54365,-56.86579,,Durazno,,,Sarandi De Rio Negro,Sarandí de Navarro,"Sarandi,Sarandi de Navarro,Sarandí,Sarandí de Navarro",0,97000
3440397,UY,12,,-32.54365,-56.86579,,Rio Negro,,,Sarandi De Navarro,Sarandí de Navarro,"Sarandi,Sarandi de Navarro,Sarandí,Sarandí de Navarro",0,45100
3441940,UY,13,,-31.25,-55.95,,Rivera,,,Los Potreros,Los Potreros,,0,40100
3442231,UY,17,,-33.69618,-57.53153,,Soriano,,,Jose Enrique Rodo,José Enrique Rodó,"Drabble,Drable,E. Robo,J.E. Rodo,Jose Enrique Rodo,José Enrique Rodó,Rodo",2143,75400
3443827,UY,03,,-32.65,-54.25,,Cerro Largo,,,Arbolito,Arbolito,Arbolito,0,37000
3442057,UY,02,,-34.7302,-56.21915,,Canelones,,,Las Piedras,Las Piedras,"Las Pedras,Las Piedras,Las Piedrasas,Las Pjedras,Las-P'edras,Piedras,San Isidrio,Villa de las Piedras,la si bi de la si,lasa piyedrasa,laseupiedeulaseu,Лас Пиедрас,Лас-Пьедрас,Լաս Պեդրաս,لاس پیڈراس، یوراگوئے,لاس‌پیدراس، اروگوئه,লাস পিয়েদ্রাস,ლას-პიედრასი,ラス・ピエドラス,拉斯彼德拉斯,라스피에드라스",69682,15900
3442068,UY,11,,-32.39643,-57.57086,,Paysandu,,,Las Flores,Las Flores,Las Flores,0,60300
3442551,UY,15,,-31.33929,-57.82745,,Salto,,,Garibaldi,Garibaldi,Garibaldi,0,50000
3442933,UY,17,,-33.45,-57.73333,,Soriano,,,Coquimbo,Coquimbo,,0,75500
3439689,UY,15,,-31.27347,-57.15684,,Salto,,,Valentin Grande,Valentín Grande,"Poblacion Valentin,Valentin,Valentin Grande,Valentín,Valentín Grande",0,50000
10098500,UY,09,,-34.84973,-54.6993,,Maldonado,,,Santa Monica,Santa Mónica,,0,20000
10098500,UY,16,,-34.84973,-54.6993,,San Jose,,,Santa Monica,Santa Mónica,,0,80500
10634580,UY,14,,-34.64339,-54.50247,,Rocha,,,Picada Tolosa,Picada Tolosa,Picada Tolosa,0,27000
8555965,UY,09,,-34.88832,-55.0391,,Maldonado,,,Punta Ballena,Punta Ballena,,0,20000
3442989,UY,11,,-32.26991,-58.07727,,Paysandu,,,Nuevo Paysandu,Nuevo Paysandú,"Colonia Nuevo Paysandu,Colonia Nuevo Paysandú,Nuevo Paysandu,Nuevo Paysandú",0,60000
9072742,UY,02,,-34.6861,-55.9656,,Canelones,,,Jardines De Pando,Jardines de Pando,,0,15600
3441018,UY,18,,-31.91667,-56.01667,,Tacuarembo,,,Sauce De Batovi,Poblado Sauce de Batoví,"Poblado Sauce de Batovi,Poblado Sauce de Batoví,Sauce Batovi,Sauce Batoví",0,45000
3443413,UY,02,,-34.52278,-56.27778,,Canelones,,,Canelones,Canelones,"Canelones,Guadalupe,Villa de Canelones",19698,90000
10861506,UY,02,,-34.68893,-56.33291,,Canelones,,,Rincon Del Colorado,Rincón del Colorado,"Rincon del Colorado,Rincón del Colorado",0,90100
10943750,UY,04,,-33.88143,-58.34832,,Colonia,,,Belgrano Norte,Belgrano Norte,Belgrano Norte,0,70700
3440656,UY,18,,-32.61667,-55.83333,,Tacuarembo,,,San Gregorio De Polanco,San Gregorio de Polanco,"San Gregorio,San Gregorio de Polanco",0,45200
3440656,UY,13,,-32.61667,-55.83333,,Rivera,,,San Gregorio,San Gregorio de Polanco,"San Gregorio,San Gregorio de Polanco",0,41100
3441937,UY,09,,-34.09307,-54.49056,,Maldonado,,,Los Talas,Los Talas,Los Talas,0,27300
3442708,UY,13,,-33.51667,-53.78333,,Rivera,,,El Ceibo,El Ceibo,,0,41200
3443212,UY,15,,-31.65,-56.83333,,Salto,,,Cerrillada,Cerrillada,,0,50000
8057940,UY,01,,-30.29785,-57.61119,,Artigas,,,Coronado,Coronado,Coronado,0,55100
3441206,UY,03,,-31.78333,-54.33333,,Cerro Largo,,,Peñarol,Peñarol,,0,37000
