725117,SK,KI,806,48.66715,21.41057,,Košický kraj,Košice-okolie,,Blažice,Blažice,"Blazice,Blažice,Bologd",0,044 16
3057841,SK,BL,106,48.45682,17.16763,,Bratislavský kraj,Malacky,,Rohožník,Rohožník,"Rarbok,Rohoznik,Rohožník",0,906 38
3058021,SK,NI,402,48.07118,18.91071,,Nitriansky kraj,Levice,,Preseľany nad Ipľom,Preseľany nad Ipľom,"Pereszleny,Pereszlény,Preselany,Preselany nad Iplom,Preseľany,Preseľany nad Ipľom",0,936 01
3058688,SK,BC,604,48.59691,19.67181,,Banskobystrický kraj,Detva,,Mláky,Mláky,,0,985 45
3059762,SK,BC,604,48.61154,19.39856,,Banskobystrický kraj,Detva,,Iviny,Iviny,,0,962 12
3060541,SK,BC,606,48.4748,19.56575,,Banskobystrický kraj,Lučenec,,Dobroč,Dobroč,"Dobroc,Dobroč",0,985 53
3060996,SK,TA,204,48.5725,17.74556,,Trnavský kraj,Piešťany,,Borovce,Borovce,Borovce,0,922 09
723364,SK,PV,708,49.16078,20.8846,,Prešovský kraj,Sabinov,,Torysa,Torysa,Torysa,0,082 76
723928,SK,PV,709,49.10833,22.19232,,Prešovský kraj,Snina,,Parihuzovce,Parihuzovce,Parihuzovce,0,067 35
724079,SK,BC,608,48.60769,20.18695,,Banskobystrický kraj,Revúca,,Nandraž,Nandraž,"Nandraz,Nandraž",0,049 61
724146,SK,PV,713,48.98965,21.63504,,Prešovský kraj,Vranov nad Topľou,,Michalok,Michalok,Michalok,0,094 23
724178,SK,KI,808,48.72838,20.32624,,Košický kraj,Rožňava,,Markuška,Markuška,"Markuska,Markuška",0,049 34
724204,SK,PV,701,49.30469,21.05964,,Prešovský kraj,Bardejov,,Malcov,Malcov,Malcov,0,086 06
724268,SK,KI,803,48.68975,21.19325,,Košický kraj,Košice II,,Lorinčík,Lorinčík,,0,040 11
724341,SK,BC,609,48.52985,20.01251,,Banskobystrický kraj,Rimavská Sobota,,Kyjatice,Kyjatice,Kyjatice,0,980 54
724747,SK,PV,707,48.95436,21.23893,,Prešovský kraj,Prešov,,Haniska,Haniska,Haniska,0,080 01
724852,SK,PV,708,49.13629,20.95403,,Prešovský kraj,Sabinov,,Dubovica,Dubovica,Dubovica,0,082 71
725120,SK,KI,809,48.68952,22.10592,,Košický kraj,Sobrance,,Blatná Polianka,Blatná Polianka,"Blatna Pol'anka,Blatna Polianka,Blatná Polianka,Blatná Poľanka",0,072 44
725146,SK,KI,806,48.57933,21.27134,,Košický kraj,Košice-okolie,,Belža,Belža,"Belza,Belža",0,044 58
3057497,SK,NI,401,47.80398,18.32478,,Nitriansky kraj,Komárno,,Šrobárová,Šrobárová,"Srobarova,Szilashaza,Szilasháza,Szilos,Šrobárová",0,946 32
3058041,SK,TA,204,48.65145,17.68732,,Trnavský kraj,Piešťany,,Prašník,Prašník,"Prasnik,Prašník",0,922 11
3058903,SK,ZI,501,49.21085,18.52414,,Žilinský kraj,Bytča,,Malá Bytča,Malá Bytča,,0,014 01
3058909,SK,ZI,502,49.37053,18.48044,,Žilinský kraj,Čadca,,Makov,Makov,Makov,0,023 56
3059165,SK,TA,205,48.57692,17.1854,,Trnavský kraj,Senica,,Lakšárska Nová Ves,Lakšárska Nová Ves,"Laksarska Nova Ves,Lakšárska Nová Ves",0,908 76
3059349,SK,TA,202,48.16986,17.65757,,Trnavský kraj,Galanta,,Košúty,Košúty,"Kosuty,Košúty",0,925 09
3059404,SK,BC,612,48.4353,18.80233,,Banskobystrický kraj,Žarnovica,,Kopanice,Kopanice,"Kopanica,Kopanice",0,966 61
3059860,SK,BC,603,48.79761,19.5805,,Banskobystrický kraj,Brezno,,Hronec,Hronec,Hronec,0,976 45
3060850,SK,ZI,511,49.18554,18.73529,,Žilinský kraj,Žilina,,Bytčica,Bytčica,,0,010 09
723068,SK,KI,811,48.64661,21.57211,,Košický kraj,Trebišov,,Zemplínska Teplica,Zemplínska Teplica,"Kerestur,Kerestúr,Zemplinska Teplica,Zemplinsky Svaty Kriz,Zemplínska Teplica,Zemplínsky Svätý Kríž",0,076 64
723286,SK,PV,706,49.06544,20.28224,,Prešovský kraj,Poprad,,Veľká,Veľká,,0,058 01
723375,SK,PV,711,49.22133,21.63704,,Prešovský kraj,Stropkov,,Tisinec,Tisinec,Tisinec,0,091 01
723578,SK,PV,703,49.22481,20.42511,,Prešovský kraj,Kežmarok,,Slovenská Ves,Slovenská Ves,"Slovenska Ves,Slovenská Ves,Szepestotfalu,Szepestótfalu,Totfalu,Tótfalu,Winschendorf",0,059 02
723594,SK,KI,806,48.59894,21.46441,,Košický kraj,Košice-okolie,,Slanská Huta,Slanská Huta,"Slanska Huta,Slanská Huta",0,044 17
723671,SK,PV,713,48.82044,21.69405,,Prešovský kraj,Vranov nad Topľou,,Sačurov,Sačurov,"Sacurov,Sačurov",0,094 13
723823,SK,KI,801,48.81588,20.89607,,Košický kraj,Gelnica,,Prakovce,Prakovce,"Prakendorf,Prakovce",0,055 62
724034,SK,KI,806,48.5362,21.10938,,Košický kraj,Košice-okolie,,Nižný Lánec,Nižný Lánec,"Nizny Lanc,Nizny Lanec,Nižný Lánc,Nižný Lánec",0,044 73
724069,SK,PV,702,49.12821,22.08615,,Prešovský kraj,Humenné,,Nižná Jablonka,Nižná Jablonka,"Nizna Jablonka,Nizni Jablonka,Niznia Jablonka,Nižnia Jablonka,Nižná Jablonka,Nižní Jablonka",0,067 34
724205,SK,KI,807,48.5779,21.85238,,Košický kraj,Michalovce,,Malčice,Malčice,"Malcice,Malčice",0,072 06
724242,SK,BC,609,48.49181,20.02626,,Banskobystrický kraj,Rimavská Sobota,,Lukovištia,Lukovištia,"Lukovistia,Lukovištia",0,980 26
724331,SK,PV,707,49.04346,21.35908,,Prešovský kraj,Prešov,,Lada,Lada,Lada,0,082 12
