2611872,DK,85,390,55.16497,11.97866,,Region Sjælland,Vordingborg Kommune,,Tappernøje,Tappernøje,"Tappernoje,Tappernøje",0,4733
2612588,DK,85,390,54.99714,12.02983,,Region Sjælland,Vordingborg Kommune,,Stensved,Stensved,Stensved,0,4773
2622452,DK,81,773,56.82984,8.75008,,Region Nordjylland,Morsø Kommune,,Erslev,Erslev,"Eerslev,Erslev",0,7950
2610162,DK,85,316,55.66768,11.73967,,Region Sjælland,Holbæk Kommune,,Vipperød,Vipperød,"Vipperod,Vipperød",2345,4390
2611116,DK,85,336,55.37299,12.07692,,Region Sjælland,Stevns Kommune,,Tureby,Tureby,Tureby,0,4682
2611116,DK,85,320,55.37299,12.07692,,Region Sjælland,Faxe Kommune,,Tureby,Tureby,Tureby,0,4682
2611116,DK,85,259,55.37299,12.07692,,Region Sjælland,Køge Kommune,,Tureby,Tureby,Tureby,0,4682
2615718,DK,83,430,55.25849,10.67075,,Region Syddanmark,Faaborg-Midtfyn Kommune,,Ørbæk,Ørbæk,"Orbaek,Ørbæk",0,5853
2615718,DK,83,450,55.25849,10.67075,,Region Syddanmark,Nyborg Kommune,,Ørbæk,Ørbæk,"Orbaek,Ørbæk",0,5853
2620147,DK,85,316,55.7175,11.71279,,Region Sjælland,Holbæk Kommune,,Holbæk,Holbæk,"Holbaek,Holbekas,Holbæk,Hollbaek,Hollbæk,Khol'bek,Kholbek,Холбек,Хольбек,ჰოლბეკი",24544,4300
2623847,DK,85,390,54.923,12.051,,Region Sjælland,Vordingborg Kommune,,Bogø By,Bogø By,"Boge,Bogo,Bogo By,Bogo Kirke,Bogö,Bogø By,Bogø Kirke",0,4793
2613451,DK,84,250,55.85,12.18333,,Region Hovedstaden,Frederikssund Kommune,,Slangerup,Slangerup,"Gmina Slangerup,Slangerup",6829,3550
2613451,DK,84,219,55.85,12.18333,,Region Hovedstaden,Hillerød Kommune,,Slangerup,Slangerup,"Gmina Slangerup,Slangerup",6829,3550
2613451,DK,84,240,55.85,12.18333,,Region Hovedstaden,Egedal Kommune,,Slangerup,Slangerup,"Gmina Slangerup,Slangerup",6829,3550
2613451,DK,84,201,55.85,12.18333,,Region Hovedstaden,Allerød Kommune,,Slangerup,Slangerup,"Gmina Slangerup,Slangerup",6829,3550
2621393,DK,83,420,55.27237,10.10483,,Region Syddanmark,Assens Kommune,,Glamsbjerg,Glamsbjerg,"Glamsbjaerg,Glamsbjerg,Glamsbjærg,Gmina Glamsbjerg",3099,5620
2622139,DK,81,849,57.08822,9.26622,,Region Nordjylland,Jammerbugt Kommune,,Fjerritslev,Fjerritslev,"Fjerreslev,Fjerritslev,Gmina Fjerritslev",3441,9690
2624988,DK,83,461,55.43236,10.48879,,Region Syddanmark,Odense Kommune,,Agedrup,Agedrup,Agedrup,0,5320
2610541,DK,85,330,55.35525,11.24706,,Region Sjælland,Slagelse Kommune,,Vemmelev,Vemmelev,Vemmelev,0,4241
