3073374,CZ,,3212,50.15715,13.51003,,,Rakovník,,Kolešov,Kolešov,,98,270 04
3073485,CZ,,3811,50.34195,17.12361,,,Jeseník,,Kobylá nad Vidnavkou,Kobylá,"Jungferndorf,Kobyla nad Vidnavkou,Kobylá nad Vidnavkou",504,790 65
3073546,CZ,,3203,50.30917,14.15614,,,Kladno,,Kmetiněves,Kmetiněves,,299,273 22
3073590,CZ,,3510,50.66667,14.01667,,,Ústí nad Labem,,Klíše,Klíše,,0,400 01
3073814,CZ,,3801,49.92774,17.4994,,,Bruntál,,Karlovec,Karlovec,"Karlovec,Karlsberg",0,792 01
3073965,CZ,,3404,49.49433,13.21286,,,Klatovy,,Kámen,Kámen,,0,340 12
3074093,CZ,,3604,50.51232,15.29745,,,Jičín,,Jivany,Jivany,,0,506 01
3074123,CZ,,3404,49.20567,13.44618,,,Klatovy,,Jiřičná,Jiřičná,,0,342 01
3074459,CZ,,3710,49.09408,15.89331,,,Třebíč,,Jaroměřice nad Rokytnou,Jaroměřice nad Rokytnou,"Jarmeritz,Jaromerice na Rokytne,Jaromerzice pie Rokitnas,Jaromeržice pie Rokitnas,Jaromjerzhice na Rokitni,Jaroměřice na Rokytné,luo ji te na he pan ya luo mei ri cai,Јаромјержице на Рокитни,羅基特納河畔亞羅梅日采",4171,675 51
3074482,CZ,,3504,50.77204,15.16913,,,Jablonec nad Nisou,,Janov nad Nisou,Janov nad Nisou,"Honsberg,Honsberk,Johannesberg",1186,468 11
3074723,CZ,,3304,49.54152,15.35932,,,Pelhřimov,,Humpolec,Humpolec,"Gumpolec,Humpoleca,Humpoletz,Khumpolec,hong bo lai ci,Гумполец,Хумполец,洪波萊茨",10914,396 01
3074845,CZ,,3202,49.90379,13.9206,,,Beroun,,Hředle,Hředle,,305,267 51
3075032,CZ,,3607,50.22843,16.16844,,,Rychnov nad Kněžnou,,Houdkovice,Houdkovice,,0,518 01
3075600,CZ,,3805,49.57379,17.29518,,,Olomouc,,Holice,Holice,Holitz,0,783 71
3075844,CZ,,3502,50.72648,14.2912,,,Děčín,,Heřmanov,Heřmanov,Hermersdorf,485,407 22
3076676,CZ,,3404,49.22206,13.47849,,,Klatovy,,Dolní Staňkov,Dolní Staňkov,,0,342 01
3076705,CZ,,3207,50.54808,14.88584,,,Mladá Boleslav,,Dolní Rokytá,Dolní Rokytá,,0,295 01
3076894,CZ,,3506,50.57114,14.27581,,,Litoměřice,,Dolní Chobolice,Dolní Chobolice,,0,411 45
3077199,CZ,,3609,49.80754,16.22405,,,Svitavy,,Desná,Desná,,322,570 01
3077763,CZ,,3406,49.61149,13.50057,,,Plzeň-jih,,Chlumánky,Chlumánky,,0,332 04
3077859,CZ,,3806,49.89536,18.10696,,,Opava,,Chabičov,Chabičov,"Chabicov,Chabitschau,Chabičov",0,747 92
3077955,CZ,,3605,50.47626,16.09289,,,Náchod,,Červený Kostelec,Červený Kostelec,"Cherveni Kostelec,Roth-Kosteletz,qie er wei ni ke si tai lai ci,Червени Костелец,切爾韋尼科斯泰萊茨",8441,549 41
3078187,CZ,,3706,48.94653,16.96511,,,Hodonín,,Čejč,Čejč,,1232,696 14
3078342,CZ,,3202,49.88295,14.06366,,,Beroun,,Bykoš,Bykoš,,195,267 01
3078343,CZ,,3206,50.34717,14.41802,,,Mělník,,Býkev,Býkev,,351,276 01
3078477,CZ,,3211,49.75474,14.1897,,,Příbram,,Budínek,Budínek,"Budinek,Budínek",0,263 01
3078820,CZ,,3806,49.88797,17.88289,,,Opava,,Branka u Opavy,Branka,Branka,0,747 41
3078945,CZ,,3714,49.66723,16.20255,,,Žďár nad Sázavou,,Borovnice,Borovnice,,186,592 42
3079217,CZ,,3506,50.48054,13.90382,,,Litoměřice,,Blešno,Blešno,,0,411 15
3079312,CZ,,3710,49.03748,16.01006,,,Třebíč,,Biskupice,Biskupice,"Biskupice,Biskupitz",0,675 58
3061790,CZ,,3605,50.48076,16.16741,,,Náchod,,Zbečník,Zbečník,"Zbecnik,Zbečník",0,549 31
3061825,CZ,,3305,49.2771,14.10503,,,Písek,,Zátaví,Zátaví,,0,397 01
3061832,CZ,,3710,49.25824,15.72568,,,Třebíč,,Zašovice,Zašovice,Zaschowitz,121,675 21
3061913,CZ,,3211,49.54222,14.08591,,,Příbram,,Zalužany,Zalužany,,330,262 84
3062028,CZ,,3306,48.94731,14.10524,,,Prachatice,,Záhoří,Záhoří,,0,"383 01,384 81"
3062037,CZ,,3202,49.95387,14.02336,,,Beroun,,Zahořany,Zahořany,,0,267 01
3062095,CZ,,3609,49.66012,16.6625,,,Svitavy,,Přední Arnoštov,Zadní Arnoštov,"Hinter Ehrnsdorf,Zadni Arnostov,Zadní Arnoštov",0,571 01
3062095,CZ,,3609,49.66012,16.6625,,,Svitavy,,Zadní Arnoštov,Zadní Arnoštov,"Hinter Ehrnsdorf,Zadni Arnostov,Zadní Arnoštov",0,569 43
3062231,CZ,,3502,50.86079,14.35484,,,Děčín,,Vysoká Lípa,Vysoká Lípa,Hohenleipa,0,407 16
3063010,CZ,,3501,50.78686,14.4677,,,Česká Lípa,,Vesnička,Vesnička,"Fuellerdoerfer,Fullersdorfel,Füllersdörfel,Vesnicka,Vesnička",0,471 15
3063297,CZ,,3301,49.12247,14.3611,,,České Budějovice,,Velice,Velice,,0,373 48
3063462,CZ,,3601,49.6193,15.496,,,Havlíčkův Brod,,Vadín,Vadín,,0,580 01
3063783,CZ,,3306,49.1204,13.66407,,,Prachatice,,Úbislav,Úbislav,,0,384 73
3063887,CZ,,3603,49.90932,15.54204,,,Chrudim,,Tuchov,Tuchov,,0,538 43
3064424,CZ,,3211,49.57272,14.04287,,,Příbram,,Svojšice,Svojšice,,91,262 72
3065422,CZ,,3807,49.76298,18.20526,,,Ostrava-město,,Ostrava-Stará Bělá,Stará Bělá,"Altbiela,Stara Bela,Stará Bělá",0,724 00
3065422,CZ,,3807,49.76298,18.20526,,,Ostrava-město,,Stará Bělá,Stará Bělá,"Altbiela,Stara Bela,Stará Bělá",0,724 00
3066732,CZ,,3401,49.55439,12.8681,,,Domažlice,,Roudná,Roudná,,0,346 01
3067153,CZ,,3505,50.66973,15.11355,,,Liberec,,Radoňovice,Radoňovice,,0,463 42
3067169,CZ,,3714,49.56401,16.03486,,,Žďár nad Sázavou,,Radňovice,Radňovice,,316,592 31
3067271,CZ,,3602,50.31566,15.79607,,,Hradec Králové,,Račice nad Trotinou,Račice nad Trotinou,,161,503 03
3067387,CZ,,3703,49.11502,16.47076,,,Brno-venkov,,Prštice,Prštice,,876,664 46
3067395,CZ,,3305,49.19949,14.21717,,,Písek,,Protivín,Protivín,"Protivin,Protiwin,Protiwín,pu luo di wen,Противин,普羅蒂溫",5021,398 11
3067566,CZ,,3404,49.24909,13.41202,,,Klatovy,,Přestanice,Přestanice,,0,341 42
3068084,CZ,,3705,49.13995,17.77396,,,Zlín,,Podhradí,Podhradí,,202,763 26
3068104,CZ,,3306,49.0714,14.23167,,,Prachatice,,Podeřiště,Podeřiště,,0,384 11
3068142,CZ,,3606,50.06449,15.83469,,,Pardubice,,Počaply,Počaply,,0,533 04
3068181,CZ,,3410,49.76667,12.83333,,,Tachov,,Dolní Plezom,Plezom,"Dolni Plezom,Dolní Plezom,Plezom,Unter Plesau",0,348 02
3068181,CZ,,3410,49.76667,12.83333,,,Tachov,,Plezom,Plezom,"Dolni Plezom,Dolní Plezom,Plezom,Unter Plesau",0,348 02
3068291,CZ,,3407,49.81055,13.18782,,,Plzeň-sever,,Písek,Písek,"Pisek,Piska,Písek",0,330 35
3069152,CZ,,3407,50.02057,13.36998,,,Plzeň-sever,,Odlezly,Odlezly,,0,331 65
3069379,CZ,,3209,50.18223,14.58545,,,Praha-východ,,Nový Brázdim,Nový Brázdim,,0,250 63
3069808,CZ,,3306,49.0493,14.197,,,Prachatice,,Netolice,Netolice,"Netolice,Netolitz,Nettolitz,nei tuo li cai,Нетолице,內托利采",2721,384 11
3070325,CZ,,3609,49.75793,16.66426,,,Svitavy,,Moravská Třebová-Město,Moravská Třebová,"Gorad Morauska-Trshehbava,Mahrisch Trubau,Moravska Trebova,Moravska Trsebova,Moravska Tršebova,Moravska-Trshebova,Mährisch Trübau,mo la wa te re bo wa,Горад Мораўска-Тршэбава,Моравска Требова,Моравска-Тршебова,摩拉瓦特熱博瓦",11414,571 01
3070325,CZ,,3609,49.75793,16.66426,,,Svitavy,,Moravská Třebová (Předměstí),Moravská Třebová,"Gorad Morauska-Trshehbava,Mahrisch Trubau,Moravska Trebova,Moravska Trsebova,Moravska Tršebova,Moravska-Trshebova,Mährisch Trübau,mo la wa te re bo wa,Горад Мораўска-Тршэбава,Моравска Требова,Моравска-Тршебова,摩拉瓦特熱博瓦",11414,571 01
3070942,CZ,,3204,50.02598,14.77788,,,Kolín,,Masojedy,Masojedy,,65,282 01
3071295,CZ,,3712,49.21791,16.97053,,,Vyškov,,Lysovice,Lysovice,Lissowitz,244,682 01
3071514,CZ,,3803,49.81023,18.57893,,,Karviná,,Louky,Louky,"Laki,Louky",0,733 01
3071514,CZ,,3803,49.81023,18.57893,,,Karviná,,Karviná-Louky,Louky,"Laki,Louky",0,733 01
3071518,CZ,,3608,50.61364,15.40549,,,Semily,,Loukov,Loukov,,0,513 01
3071685,CZ,,3307,49.15931,13.94143,,,Strakonice,,Litochovice,Litochovice,,258,387 01
3072190,CZ,,3304,49.4299,15.08111,,,Pelhřimov,,Leskovice,Leskovice,,93,394 14
3072426,CZ,,3203,50.21898,14.07502,,,Kladno,,Kvíček,Kvíček,,0,274 01
3072737,CZ,,3701,49.5631,16.5044,,,Blansko,,Křetín,Křetín,,509,679 62
3072882,CZ,,3801,50.12311,17.62808,,,Bruntál,,Krásné Loučky,Krásné Loučky,"Krasne Loucky,Krásné Loučky,Schonwiese,Schönwiese",0,794 01
3073180,CZ,,3809,49.88314,16.79871,,,Šumperk,,Kosov,Kosov,,296,789 01
3073200,CZ,,3602,50.1786,15.55572,,,Hradec Králové,,Kosičky,Kosičky,,361,503 65
3073223,CZ,,3403,50.3481,13.07573,,,Karlovy Vary,,Korunní,Korunní,"Korunni,Korunní,Krondorf",0,363 01
3073523,CZ,,3711,49.09855,17.51671,,,Uherské Hradiště,,Kněžpole,Kněžpole,,1089,687 12
3073599,CZ,,3804,49.78809,18.12585,,,Nový Jičín,,Klimkovice,Klimkovice,"Konigsberg,Königsberg",3779,742 83
3073601,CZ,,3402,49.9685,12.6687,,,Cheb,,Klimentov,Klimentov,"Klemensdorf,Klimentov",0,353 01
3073941,CZ,,3604,50.41296,15.47819,,,Jičín,,Kamenice,Kamenice,,0,506 01
3073941,CZ,,3207,50.41296,15.47819,,,Mladá Boleslav,,Kamenice,Kamenice,,0,294 04
3074005,CZ,,3806,49.85821,17.87914,,,Opava,,Kajlovec,Kajlovec,,0,747 41
3074568,CZ,,3403,50.3092,13.03518,,,Karlovy Vary,,Jakubov,Jakubov,"Jakubov,Jokes",0,363 01
3074635,CZ,,3210,49.87223,14.37119,,,Praha-západ,,Hvozdnice,Hvozdnice,Wosnitz,323,252 05
3075308,CZ,,3402,50.12843,12.3539,,,Cheb,,Horní Lomany,Horní Lomany,"Horni Lomany,Horní Lomany,Ober Lohma",0,351 01
3075675,CZ,,3304,49.4649,15.2074,,,Pelhřimov,,Hodějovice,Hodějovice,,0,393 01
3076038,CZ,,3703,49.37119,16.46821,,,Brno-venkov,,Hajánky,Hajánky,,0,666 01
3076178,CZ,,3404,49.02576,13.51934,,,Klatovy,,Filipova Huť,Filipova Huť,"Filipova Hut',Filipova Huť,Philippshutten,Philippshütten",0,341 92
3076796,CZ,,3611,49.99722,16.39233,,,Ústí nad Orlicí,,Dolní Libchavy,Dolní Libchavy,"Dolni Libchavy,Dolní Libchavy,Nieder Lichwe",0,561 16
3077009,CZ,,3303,49.07839,15.48848,,,Jindřichův Hradec,,Dobrohošť,Dobrohošť,,47,380 01
3077479,CZ,,3208,50.16185,15.08297,,,Nymburk,,Chvalovice,Chvalovice,,0,288 02
3077709,CZ,,3506,50.47317,14.25048,,,Litoměřice,,Chodouny,Chodouny,Chodom,628,411 71
3077831,CZ,,3307,49.12178,14.16911,,,Strakonice,,Chelčice,Chelčice,,360,389 01
3078155,CZ,,3709,49.51626,17.09379,,,Prostějov,,Čelechovice na Hané,Čelechovice na Hané,,1220,798 16
3078467,CZ,,3306,49.07005,14.00697,,,Prachatice,,Budkov,Budkov,,86,384 22
3078631,CZ,,3606,50.00059,15.55728,,,Pardubice,,Brloh,Brloh,,232,535 01
3078825,CZ,,3403,49.99327,13.0052,,,Karlovy Vary,,Branišov,Branišov,,0,330 41
3078854,CZ,,3608,50.48857,15.39622,,,Semily,,Bradlecká Lhota,Bradlecká Lhota,,198,507 13
3078958,CZ,,3306,48.98983,13.65986,,,Prachatice,,Borová Lada,Borová Lada,"Ferchenhaid,Ferchenheid",276,384 92
3078994,CZ,,3204,49.96608,15.1674,,,Kolín,,Bořetice,Bořetice,,0,280 02
3079586,CZ,,3201,49.67686,14.7749,,,Benešov,,Bedřichovice,Bedřichovice,,0,257 03
6695745,CZ,,3811,50.22766,17.14039,,,Jeseník,,Lipová-lázně,Lipová-lázně,,0,790 61
3061379,CZ,,3205,49.88958,15.48853,,,Kutná Hora,,Žleby,Žleby,"Zleb,Žleb",1267,285 61
3061777,CZ,,3205,49.82285,15.0217,,,Kutná Hora,,Zbizuby,Zbizuby,,396,285 04
3061965,CZ,,3304,49.37795,15.25798,,,Pelhřimov,,Zajíčkov,Zajíčkov,,205,393 01
3061973,CZ,,3503,50.48602,13.47902,,,Chomutov,,Zaječice,Zaječice,Sadschitz,0,431 11
3061999,CZ,,3304,49.46121,15.06809,,,Pelhřimov,,Zahrádka,Zahrádka,,0,395 01
3062025,CZ,,3406,49.45861,13.61952,,,Plzeň-jih,,Záhoří,Záhoří,,0,335 01
3062606,CZ,,3608,50.692,15.44806,,,Semily,,Vojtěšice,Vojtěšice,,0,512 43
3063205,CZ,,3806,49.93609,17.9738,,,Opava,,Velké Hoštice,Velké Hoštice,"Gross Hoschutz,Gross Hoschütz",1675,747 31
3063372,CZ,,3305,49.4389,14.14259,,,Písek,,Varvažov,Varvažov,,173,397 01
3063458,CZ,,3503,50.3413,13.38392,,,Chomutov,,Vadkovice,Vadkovice,Wakowitz,0,438 01
3063611,CZ,,3713,48.90082,16.06351,,,Znojmo,,Únanov,Únanov,,1093,671 31
3063903,CZ,,3609,49.88624,16.25994,,,Svitavy,,Tržek,Tržek,,162,570 01
3063975,CZ,,3203,50.19875,14.25954,,,Kladno,,Trněný Újezd,Trněný Újezd,,0,273 28
3064514,CZ,,3801,50.03785,17.40166,,,Bruntál,,Světlá,Světlá,"Lichtewerden,Lichtvard",0,793 31
3064825,CZ,,3407,49.96062,13.64302,,,Plzeň-sever,,Studená,Studená,,39,331 41
3065419,CZ,,3811,50.32934,17.20115,,,Jeseník,,Stará Červená Voda,Stará Červená Voda,Alt-Rothwasser,669,790 53
3065604,CZ,,3210,49.96237,14.29115,,,Praha-západ,,Solopysky,Solopysky,,0,252 28
3066152,CZ,,3401,49.51011,12.72431,,,Domažlice,,Šibanov,Šibanov,Schiefernau,0,345 22
3066309,CZ,,3308,49.49485,14.68113,,,Tábor,,Sedlečko,Sedlečko,,0,391 37
3066344,CZ,,3709,49.52107,16.88155,,,Prostějov,,Seč,Seč,,0,798 45
3066383,CZ,,3611,49.90816,16.6409,,,Ústí nad Orlicí,,Sázava,Sázava,Zohsee,548,563 01
3066537,CZ,,3804,49.60073,18.07592,,,Nový Jičín,,Rybí,Rybí,"Reimlich,Reimrich",1047,742 65
3066715,CZ,,3501,50.80357,14.60155,,,Česká Lípa,,Rousínov,Rousínov,"Morgenthau,Rousinov,Rousínov",0,471 51
3067156,CZ,,3507,50.37919,13.91894,,,Louny,,Radonice nad Ohří,Radonice nad Ohří,,0,440 01
3067195,CZ,,3609,49.80405,16.65822,,,Svitavy,,Radišov,Radišov,,0,571 01
3067249,CZ,,3211,49.6267,14.46892,,,Příbram,,Radeč,Radeč,,0,264 01
3067936,CZ,,3404,49.16206,13.62888,,,Klatovy,,Pohorsko,Pohorsko,,0,342 01
3068054,CZ,,3211,49.69029,13.98184,,,Příbram,,Podlesí,Podlesí,,883,261 01
3068270,CZ,,3506,50.42372,14.15108,,,Litoměřice,,Písty,Písty,,0,413 01
3068429,CZ,,3704,48.85222,16.62442,,,Břeclav,,Perná,Perná,,769,691 86
3068569,CZ,,3808,49.63132,17.70809,,,Přerov,,Partutovice,Partutovice,,484,753 01
3068786,CZ,,3401,49.61208,12.96071,,,Domažlice,,Ostromeč,Ostromeč,"Ostromec,Ostromeč,Wassertrompeten",0,346 01
3068812,CZ,,3714,49.32522,16.01542,,,Žďár nad Sázavou,,Osové,Osové,,48,594 01
3068874,CZ,,3611,49.94864,16.2485,,,Ústí nad Orlicí,,Orlov,Orlov,,0,566 01
3068937,CZ,,3205,49.82473,15.35047,,,Kutná Hora,,Opatovice,Opatovice,,0,286 01
3069002,CZ,,3712,49.24804,16.86605,,,Vyškov,,Olšany,Olšany,,452,683 01
3069199,CZ,,3202,49.8,14.16667,,,Beroun,,Obora,Obora,,0,267 23
3069262,CZ,,3804,49.79135,17.99621,,,Nový Jičín,,Nový Svět,Nový Svět,Neuwelt,0,743 01
3069262,CZ,,3805,49.79135,17.99621,,,Olomouc,,Nový Svět,Nový Svět,Neuwelt,0,772 00
3069549,CZ,,3404,49.37354,13.15227,,,Klatovy,,Nová Víska,Nová Víska,,0,"342 01,339 01"
3069949,CZ,,3609,49.6306,16.3009,,,Svitavy,,Nedvězí,Nedvězí,,219,569 92
3070409,CZ,,3809,49.77698,16.91946,,,Šumperk,,Mohelnice,Mohelnice,"Mokhelnice,Mueglitz,Müglitz,mo hai er ni cai,Мохелњице,莫海爾尼采",9742,789 85
3070760,CZ,,3211,49.6199,14.47899,,,Příbram,,Mezné,Mezné,,0,264 01
3071383,CZ,,3809,49.8229,16.9204,,,Šumperk,,Lukavice,Lukavice,,937,789 01
3071866,CZ,,3603,49.93653,15.59605,,,Chrudim,,Licomělice,Licomělice,,0,538 03
3072087,CZ,,3201,49.95651,14.43179,,,Benešov,,Lhota,Lhota,,0,257 44
3072087,CZ,,3210,49.95651,14.43179,,,Praha-západ,,Lhota,Lhota,,0,252 41
3072767,CZ,,3201,49.62321,14.52782,,,Benešov,,Křenovičky,Křenovičky,,0,257 89
3073064,CZ,,3306,49.10637,13.89552,,,Prachatice,,Kovanín,Kovanín,,0,384 81
3073231,CZ,,3714,49.57887,16.31196,,,Žďár nad Sázavou,,Chlum-Korouhvice,Korouhvice,,0,592 65
3073231,CZ,,3714,49.57887,16.31196,,,Žďár nad Sázavou,,Korouhvice,Korouhvice,,0,592 65
3073373,CZ,,3212,50.13964,13.61028,,,Rakovník,,Kolešovice,Kolešovice,"Koleshovice,Kolleschowitz,Колешовице",825,270 02
3073644,CZ,,3401,49.43484,12.81473,,,Domažlice,,Klenčí pod Čerchovem,Klenčí pod Čerchovem,"Klenec pod Cerchovem,Kleneč pod Čerchovem,Klentsch",1270,345 34
3074072,CZ,,3303,49.24515,14.89765,,,Jindřichův Hradec,,Jižná,Jižná,,0,378 21
3074565,CZ,,3809,49.99431,16.82877,,,Šumperk,,Jakubovice,Jakubovice,,184,789 91
3074565,CZ,,3611,49.99431,16.82877,,,Ústí nad Orlicí,,Jakubovice,Jakubovice,,184,563 01
3074880,CZ,,3805,49.74085,17.40494,,,Olomouc,,Hraničné Petrovice,Hraničné Petrovice,Petersdorf,145,783 06
3074890,CZ,,3205,49.78532,15.17782,,,Kutná Hora,,Hranice,Hranice,,0,285 22
3075309,CZ,,3805,49.77101,17.37717,,,Olomouc,,Horní Loděnice,Horní Loděnice,"Deutsch Lodenitz,Nemecka Lodenice,Německá Loděnice",348,783 05
3075488,CZ,,3306,49.0169,14.1143,,,Prachatice,,Hoříkovice,Hoříkovice,,0,383 01
3075495,CZ,,3304,49.59926,15.1854,,,Pelhřimov,,Hořice,Hořice,,185,396 01
3075636,CZ,,3304,49.59726,15.26551,,,Pelhřimov,,Hojanovice,Hojanovice,,92,396 01
3076646,CZ,,3705,49.27898,17.67709,,,Zlín,,Dolní Ves,Dolní Ves,,0,763 16
3076708,CZ,,3301,48.85,14.48333,,,České Budějovice,,Dolní Římov,Dolní Římov,,0,373 24
3076718,CZ,,3501,50.79495,14.4754,,,Česká Lípa,,Dolní Prysk,Dolní Prysk,"Dolni Prysk,Dolní Prysk,Nieder Preschkau",0,471 15
3076860,CZ,,3502,50.74718,14.33328,,,Děčín,,Dolní Habartice,Dolní Habartice,"Habartice,Neider-Ebersdorf",552,407 22
3076942,CZ,,3203,50.25252,14.11346,,,Kladno,,Dolín,Dolín,,0,274 01
3077769,CZ,,3403,50.01789,13.20617,,,Karlovy Vary,,Chlum,Chlum,,0,331 62
3078673,CZ,,3506,50.52495,13.97536,,,Litoměřice,,Březno,Březno,"Brezno,Březno,Priesen",0,410 02
3079070,CZ,,3714,49.54181,16.35984,,,Žďár nad Sázavou,,Bolešín,Bolešín,,0,593 01
3079303,CZ,,3207,50.47578,14.88941,,,Mladá Boleslav,,Bítouchov,Bítouchov,"Velky Bitouchov,Velký Bítouchov",289,294 01
3079460,CZ,,3302,48.78999,14.55689,,,Český Krumlov,,Besednice,Besednice,,838,382 81
3079728,CZ,,3601,49.63416,15.47511,,,Havlíčkův Brod,,Babice,Babice,,0,580 01
3061323,CZ,,3510,50.64945,14.22038,,,Ústí nad Labem,,Zubrnice,Zubrnice,Sauberwitz,207,403 23
3061521,CZ,,3703,49.33333,16.38333,,,Brno-venkov,,Žernůvka,Žernůvka,,0,666 01
3061638,CZ,,3605,50.63378,16.13995,,,Náchod,,Zdoňov,Zdoňov,"Merkelsdorf,Zdonov,Zdoňov",0,549 57
3061996,CZ,,3305,49.55328,14.30059,,,Písek,,Zahrádka,Zahrádka,,0,399 01
3061996,CZ,,3211,49.55328,14.30059,,,Příbram,,Zahrádka,Zahrádka,,0,262 55
3062103,CZ,,3410,49.80011,12.96492,,,Tachov,,Záchlumí,Záchlumí,"Eisenhuttel,Eisenhüttel",419,349 01
3062729,CZ,,3708,49.29211,17.26026,,,Kroměříž,,Vlčí Doly,Vlčí Doly,,0,768 33
3063138,CZ,,3303,49.12022,15.4497,,,Jindřichův Hradec,,Velký Pěčín,Velký Pěčín,,0,380 01
3063416,CZ,,3801,49.93336,17.43813,,,Bruntál,,Valšov,Valšov,Kriegsdorf,263,792 01
3063863,CZ,,3301,49.02425,14.29775,,,České Budějovice,,Tupesy,Tupesy,,0,373 41
3064003,CZ,,3308,49.31718,14.89544,,,Tábor,,Tříklasovice,Tříklasovice,,0,392 01
3064034,CZ,,3306,49.1079,13.96397,,,Prachatice,,Újezdec,Třešňový Újezdec,"Ujezdec,Újezdec",51,384 22
3064034,CZ,,3306,49.1079,13.96397,,,Prachatice,,Třešňový Újezdec,Třešňový Újezdec,"Ujezdec,Újezdec",51,384 11
3064433,CZ,,3608,50.55342,15.45556,,,Semily,,Svojek,Svojek,,182,507 91
3064521,CZ,,3602,50.25738,15.77547,,,Hradec Králové,,Světí,Světí,,265,503 12
3064648,CZ,,3510,50.65957,14.10785,,,Ústí nad Labem,,Svádov,Svádov,"Schwaden,Svadov,Svádov",0,403 22
3065078,CZ,,3506,50.4496,14.4026,,,Litoměřice,,Stračí,Stračí,"Straci,Stratschen,Stračí",0,411 08
3065357,CZ,,3303,49.0104,15.45321,,,Jindřichův Hradec,,Staré Město pod Landštejnem,Staré Hobzí,Alt-Hart,562,378 82
3065357,CZ,,3303,49.0104,15.45321,,,Jindřichův Hradec,,Staré Hobzí,Staré Hobzí,Alt-Hart,562,378 71
3066849,CZ,,3210,49.89451,14.29923,,,Praha-západ,,Řitka,Řitka,,691,252 03
3067177,CZ,,3504,50.69845,15.11575,,,Jablonec nad Nisou,,Rádlo,Rádlo,Radl,581,468 03
3067225,CZ,,3404,49.15628,13.50778,,,Klatovy,,Radešov,Radešov,"Radesov,Radešov,Schrobersdorf,Schröbersdorf",0,341 92
3067551,CZ,,3404,49.49684,13.1866,,,Klatovy,,Přetín,Přetín,,0,340 12
3067803,CZ,,3604,50.41468,15.37258,,,Jičín,,Jičín-Popovice,Popovice,,0,506 01
3067803,CZ,,3604,50.41468,15.37258,,,Jičín,,Popovice,Popovice,,0,506 01
3068522,CZ,,3212,50.05599,13.73636,,,Rakovník,,Pavlíkov,Pavlíkov,"Pavlikov,Pawlikow,Павликов",1013,270 21
3068718,CZ,,3209,49.9635,14.64529,,,Praha-východ,,Otice,Otice,"Otice,Wotitz",0,251 63
3068750,CZ,,3711,49.00434,17.43632,,,Uherské Hradiště,,Ostrožská Nová Ves,Ostrožská Nová Ves,"Hradisch,Neudorf",3360,687 22
3068961,CZ,,3714,49.34762,16.19345,,,Žďár nad Sázavou,,Ondrušky,Ondrušky,,0,594 53
3069076,CZ,,3308,49.55872,14.75426,,,Tábor,,Oldřichov,Oldřichov,,225,391 43
3069393,CZ,,3307,49.26266,13.79752,,,Strakonice,,Novosedly,Novosedly,,340,387 16
3069819,CZ,,3304,49.43377,15.06145,,,Pelhřimov,,Nesvačily,Nesvačily,,0,395 01
3069997,CZ,,3502,50.73993,14.19104,,,Děčín,,Nebočady-Děčín XXXIII,Nebočady,"Nebocady,Nebočady,Neschwitz",0,407 11
3069997,CZ,,3502,50.73993,14.19104,,,Děčín,,Děčín XXXIII-Nebočady,Nebočady,"Nebocady,Nebočady,Neschwitz",0,407 11
3070216,CZ,,3404,49.53272,13.28017,,,Klatovy,,Mstice,Mstice,,0,334 01
3070342,CZ,,3806,49.85775,17.7201,,,Opava,,Moravice,Moravice,,268,747 84
3070403,CZ,,3301,48.81176,14.61469,,,České Budějovice,,Mohuřice,Mohuřice,,0,374 01
3071032,CZ,,3501,50.8074,14.67855,,,Česká Lípa,,Mařenice,Mařenice,Gross-Mergthal,347,471 56
3071343,CZ,,3406,49.54664,13.31574,,,Plzeň-jih,,Lužany,Lužany,,642,334 54
3071616,CZ,,3205,49.86816,15.28646,,,Kutná Hora,,Lomec,Lomec,,0,286 01
3071650,CZ,,3100,50.00349,14.35278,,,Hlavní město Praha,,Lochkov,Lochkov,,0,154 00
3071650,CZ,,3100,50.00349,14.35278,,,Hlavní město Praha,,Praha 5-Lochkov,Lochkov,,0,154 00
3071710,CZ,,3504,50.64693,15.21263,,,Jablonec nad Nisou,,Líšný,Líšný,,248,468 22
3072618,CZ,,3701,49.29706,16.74409,,,Blansko,,Křtiny,Křtiny,"Kiritein,Krshtiny,Krtini,Кртини,Крштины",753,679 05
3072681,CZ,,3714,49.32577,16.27026,,,Žďár nad Sázavou,,Křižínkov,Křižínkov,,192,594 53
3073133,CZ,,3204,49.91578,14.80578,,,Kolín,,Kostelní Střimelice,Kostelní Střimelice,"Kirch Strimelitz,Kostelni Strimelice,Kostelní Střimelice",0,281 63
3073186,CZ,,3210,49.98748,14.32657,,,Praha-západ,,Kosoř,Kosoř,,714,252 26
3073401,CZ,,3606,50.04298,15.38658,,,Pardubice,,Kojice,Kojice,,411,533 12
3073785,CZ,,3205,49.80588,15.07255,,,Kutná Hora,,Kasanice,Kasanice,,0,285 04
3074163,CZ,,3808,49.64459,17.74824,,,Přerov,,Jindřichov,Jindřichov,Heinrichswald,475,753 01
3074789,CZ,,3706,48.87188,17.47701,,,Hodonín,,Hrubá Vrbka,Hrubá Vrbka,,698,696 73
3074921,CZ,,3303,49.68417,14.8487,,,Jindřichův Hradec,,Hradiště,Hradiště,,43,378 33
3074921,CZ,,3201,49.68417,14.8487,,,Benešov,,Hradiště,Hradiště,,43,258 01
